file,scale,paradigms,model_hits,building_model_paradigms,building_model_paradigm_terms,system_model_paradigms,system_model_paradigm_terms,occupancy_model_paradigms,occupancy_model_paradigm_terms,climate_model_paradigms,climate_model_paradigm_terms,building_model_optim_methods,building_model_optim_objectives,building_model_optim_terms,system_model_optim_methods,system_model_optim_objectives,system_model_optim_terms,occupancy_model_optim_methods,occupancy_model_optim_objectives,occupancy_model_optim_terms,climate_model_optim_methods,climate_model_optim_objectives,climate_model_optim_terms,applications,kpis_all,kpi_primary,kpi_types,energy_waste_mentions,energy_waste_definition_found,energy_waste_sentences,energy_waste_definitions,kpi_tradeoff_groups,kpi_tradeoff_top_group,kpi_tradeoff_kpis_any,data_types,collected_data_resolution,sampling_mentions,model_development,model_inputs,input_resolutions_all,input_resolution_primary,online_learning_any,online_learning_components
10.1016_j.apenergy.2020.115732.json,building_model;system_model,greybox;blackbox,matlab:0.75;physics-based:2.25;purely:1.50;simulink:0.75;validated:0.75;appl:0.75;convers:0.75;describe:0.75;eng:0.75;integrated:0.75;novel:0.75;state-space:0.75;state-space model:0.75;advanced:0.75;ann:0.75;developing:0.75;hh:0.75;national:0.75;neural network:0.75;prediction model:0.75,greybox,physics-based;thermal model;describe;state-space;integrated;state-space model,NM,NM,NM,NM,NM,NM,NM,NM,NM,mathematical_programming;optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,energy flexibility;mpc;operation performance analysis;performance monitoring;retrofit,daily;hourly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering,subhourly,preamble:2005S;preamble:304H;preamble:575S;preamble:137S;preamble:3s;preamble:1s;preamble:300s;preamble:30s;preamble:0s;preamble:0s,dynamically;feedback;get;management;real-time;setpoints;uncertain;updated,electric_load;electric_use;weather,daily;hourly;subhourly;yearly,subhourly,yes,NM
10.1016_j.apenergy.2020.115765.json,building_model,whitebox;greybox;blackbox,buhl:0.75;control-oriented:1.50;crawley:0.75;energy simulation:0.75;energyplus:0.75;lawrie:0.75;new-generation:0.75;physics-based:2.25;simulink:0.75;system simulation:0.75;appl:0.75;champaign:0.75;combined:0.75;describe:0.75;dispatch:0.75;eng:0.75;filter:1.50;hybrid:0.75;mathematical:0.75;advanced:0.75;data-driven:0.75;data-driven model:0.75;data-driven models:0.75;national:0.75;regression:0.75;time-series:0.75,greybox,thermal dynamics;describe;zhou;simplified;rc;crawley;advanced;mathematical;rc network,NM,NM,NM,NM,NM,NM,optimal_control;mathematical_programming,comfort;demand_response,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;occ;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:764S;preamble:486S;preamble:340S;preamble:4801S;preamble:221S;preamble:84S;preamble:487S;preamble:135S;preamble:10min;preamble:24h;preamble:120s;preamble:3/min;preamble:3/min;preamble:5min;preamble:24h;preamble:12h;preamble:12h;preamble:5min;preamble:5min;preamble:2s;preamble:0.6s;preamble:24h;preamble:5min;preamble:24h;preamble:24h;preamble:24h;preamble:24h;preamble:24h;preamble:00h;preamble:00h;preamble:00h;preamble:00h;preamble:00h;preamble:764S;preamble:486S;preamble:340S;preamble:4801S;preamble:221S;preamble:84S;preamble:487S;preamble:135S;preamble:daily,deterministic;exploration;feedback;management;occupancy;programmed;real-time;scheduled;setpoints;time-series,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.apenergy.2020.116096.json,building_model;occupancy_model,greybox;blackbox,co-simulation:0.75;energy simulation:0.75;energyplus:0.75;grey-box:1.50;validated:0.75;white-box:0.75;appl:0.75;combined:0.75;describe:0.75;eng:0.75;grey-box models:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;novel:0.75;advanced:0.75;data mining:0.75;data-driven:0.75;developing:0.75;forecasting:0.75;machine learning:0.75;multivariate:0.75;quantitative:0.75;statistical:0.75,whitebox;greybox,describe;quantitative;zhou;integrated;simplified;validated;energyplus;co-simulation,NM,NM,greybox,integrated,NM,NM,optimal_control,demand_response;cost;energy,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;operation performance analysis;performance monitoring;retrofit,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;metering;occupancy,subhourly,preamble:2017S;preamble:34S;preamble:154S;preamble:1h;preamble:00h;preamble:00h;preamble:0.5h;preamble:1h;preamble:2h;preamble:20h;preamble:10h;preamble:10h;preamble:20h;preamble:4h;preamble:24h;preamble:00h;preamble:00h;preamble:00h;preamble:05h;preamble:20h;preamble:6h;preamble:00h;preamble:00h;preamble:40h;preamble:20h;preamble:10h;preamble:10h;preamble:00h;preamble:00h;preamble:00h;preamble:00h;preamble:00h;preamble:00h;preamble:2h;preamble:15h;preamble:1h;preamble:1h;preamble:2h;preamble:15h;preamble:1h;preamble:00h;preamble:00h;preamble:00h;preamble:00h;preamble:00h;preamble:10h;preamble:00h;preamble:1h;preamble:00h;preamble:2017S;preamble:08.044S;preamble:08.055S;preamble:hourly;preamble:daily;preamble:annual,explicit;management;multivariate;occupancy;profile;schedule;scheduled;setpoints;stochastic;uncertainty;updated;weekday,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.apenergy.2020.116117.json,building_model;system_model,greybox;blackbox,open-source:0.75;python:0.75;appl:0.75;combined:0.75;finite:0.75;hybrid:0.75;lyapunov:0.75;novel:0.75;simplified:0.75;state space:0.75;thermal dynamics:0.75;thermal model:0.75;attention mechanism:0.75;cnn:0.75;convolutional:0.75;deep learning:0.75;developing:0.75;dnn:0.75;estimation:0.75;lstm:0.75;machine learning:0.75;national:0.75,greybox,thermal dynamics;simplified;developing;thermal model,greybox,two-zone,NM,NM,NM,NM,reinforcement_learning;optimal_control,cost;comfort,NM,reinforcement_learning,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:783H;preamble:609H;preamble:60min;preamble:24h;preamble:19s;preamble:4000min;preamble:2000min;preamble:4000min;preamble:000min;preamble:500min;preamble:500min;preamble:500min;preamble:500min;preamble:000min;preamble:hourly;preamble:daily,adjust;deep learning;deterministic;exploration;feedback;get;initialize;intelligently;iteration;management;nature;occupancy;replay;sampled;schedule;setpoints;uncertain;uncertainty;update;updated;updating;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.apenergy.2020.116418.json,building_model,greybox;blackbox,control-oriented:1.50;open-source:0.75;python:0.75;validated:0.75;appl:0.75;convers:0.75;describe:0.75;dispatch:0.75;integrated:0.75;novel:0.75;state space:0.75;zhou:0.75;advanced:0.75;auto-regressive:0.75;classification:0.75;developing:0.75;estimation:0.75;forecasting:0.75;forecasting models:0.75;linear regression:0.75;national:0.75,greybox;blackbox,describe;control-oriented;linear regression;regression,NM,NM,NM,NM,NM,NM,NM,cost,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring;retrofit,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:28H;preamble:2014S;preamble:289S;preamble:708S;preamble:2020S;preamble:2020S;preamble:2005H;preamble:1265S;preamble:1S;preamble:1S;preamble:74.8S;preamble:1.5h;preamble:521S;preamble:29.6S;preamble:79.96S;preamble:530S;preamble:256S;preamble:029S;preamble:30h;preamble:41.8S;preamble:80.6S;preamble:408S;preamble:6369S;preamble:28H;preamble:2014S;preamble:289S;preamble:708S;preamble:2020S;preamble:2020S;preamble:1265S;preamble:hourly;preamble:daily;preamble:weekly;preamble:annual,deterministic;explicit;management;nature;occupancy;profile;real-time;schedule;stochastic;uncertainty;update;updated;via;weekend,electric_load;electric_use;internal_gains;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.apenergy.2021.116605.json,building_model;occupancy_model,greybox;blackbox,co-simulation:0.75;matlab:0.75;trnsys:0.75;appl:0.75;convers:0.75;eng:0.75;integrated:0.75;mathematical:0.75;novel:0.75;simplified:0.75;developing:0.75;fusion:0.75;machine learning:0.75;mixture:0.75;national:0.75;statistical:0.75,greybox,simplified,NM,NM,whitebox,co-simulation;matlab;trnsys,NM,NM,optimal_control;mathematical_programming;heuristic_metaheuristic,comfort,NM,NM,NM,NM,mathematical_programming;heuristic_metaheuristic;optimal_control,energy;comfort;iaq_infection,NM,NM,NM,NM,energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:258H;preamble:32S;preamble:179H;preamble:651H;preamble:13S;preamble:122S;preamble:30s;preamble:2s;preamble:3s;preamble:1s;preamble:3s;preamble:3s;preamble:1s;preamble:3s;preamble:annual,iteration;management;occupancy;programmed;real-time;updated;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model;occupancy_model
10.1016_j.apenergy.2021.116616.json,building_model,greybox;blackbox,library:0.75;appl:0.75;combined:0.75;eng:0.75;hybrid:0.75;integrated:0.75;novel:0.75;simplified:0.75;advanced:0.75;classification:0.75;convolutional:0.75;data mining:0.75;data-driven:0.75;deep learning:0.75;ensemble:0.75;estimation:0.75;filtering:0.75;forecasting:0.75,greybox,simplified,NM,NM,NM,NM,NM,NM,optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;operation performance analysis;retrofit,daily;hourly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:1274S;preamble:40S;preamble:2089H;preamble:1529S;preamble:3.934Min;preamble:2.490Min;preamble:2.223Min;preamble:5s;preamble:24h;preamble:0.56s;preamble:4s;preamble:24h;preamble:5s,deep learning;explicit;exploration;initialization;initialize;iteratively;management;multivariate;nature;real-time;regular;timely;uncertain;uncertainty;unsupervised;update;via;weekend,electric_load;electric_use;occupancy,daily;hourly;subhourly;yearly,subhourly,yes,NM
10.1016_j.apenergy.2021.116648.json,building_model;occupancy_model,greybox;blackbox,approximating:0.75;black-box:1.50;matlab:0.75;python:0.75;reduced-order:0.75;simulink:0.75;appl:0.75;arx:0.75;combined:0.75;eng:0.75;hybrid:0.75;integrated:0.75;linear model:0.75;low-order:0.75;mathematical:0.75;advanced:0.75;ann:0.75;autoregressive:0.75;boosting:0.75;cart:0.75;classification:0.75;data mining:0.75;data-driven:0.75;data-driven approach:0.75;data-driven model:0.75,greybox,simplified;thermal model;reduced-order;state-space;autoregressive;low-order;narx;black-box;arx;rc;ml;neural network;recurrent;rnn,NM,NM,NM,NM,NM,NM,optimal_control;heuristic_metaheuristic,comfort;energy,NM,NM,NM,NM,optimal_control,comfort,NM,NM,NM,NM,energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:4785S;preamble:106326S;preamble:113689H;preamble:22S;preamble:39S;preamble:109451S;preamble:113920S;preamble:115147S;preamble:391S;preamble:873S;preamble:410S;preamble:5min;preamble:40min;preamble:40min;preamble:60min;preamble:2.5s;preamble:0.016s;preamble:0.017s;preamble:6.3s;preamble:weekly;preamble:annual,deep learning;explicit;feedback;management;nature;occupancy;programmed;real-time;schedule;stochastic;time-series;update;via,electric_load;electric_use;occupancy;operation_schedules;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.apenergy.2021.116904.json,building_model,whitebox,energy simulation:0.75;energyplus:0.75;ice:0.75;ida:0.75;language:0.75;openstudio:0.75;python:0.75;simulation model:0.75;trnsys:0.75;validated:0.75;appl:0.75;eng:0.75;integrated:0.75;zhou:0.75;classification:0.75;developing:0.75;estimation:0.75;national:0.75;statistical:0.75,NM,NM,NM,NM,NM,NM,NM,NM,optimal_control,comfort;energy;cost,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:182S;preamble:2020S;preamble:195S;preamble:364S;preamble:269S;preamble:2007H;preamble:376S;preamble:298S;preamble:2018S;preamble:138S;preamble:23S;preamble:756H;preamble:1033S;preamble:1179h;preamble:2000h;preamble:100h;preamble:1179h;preamble:815h;preamble:61h;preamble:8760h;preamble:37h;preamble:5h;preamble:1000h;preamble:2500h;preamble:09.017S;preamble:725S;preamble:12.008S;preamble:03.018S;preamble:269S;preamble:11.007S;preamble:12.009S;preamble:3.2464S;preamble:03.002S;preamble:2021.1887355S;preamble:2014.895248H;preamble:03.062S;preamble:hourly;preamble:daily;preamble:annual,adjust;feedback;management;occupancy;pre-defined;real-time;uncertain;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.apenergy.2021.116954.json,building_model,greybox;blackbox,black-box:1.50;validated:0.75;appl:0.75;hybrid:0.75;novel:0.75;advanced:0.75;ml:0.75;national:0.75;neural network:0.75,NM,NM,NM,NM,NM,NM,NM,NM,heuristic_metaheuristic;optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort;infection_risk|thermal_comfort,infection_risk|thermal_comfort,energy_use;infection_risk;thermal_comfort,air_quality;air_temperature;environment;metering;occupancy,subhourly,preamble:333S;preamble:64S;preamble:665S;preamble:1004S;preamble:818S;preamble:107506S;preamble:101870S;preamble:431S;preamble:106665S;preamble:113378S;preamble:1031S;preamble:10min;preamble:20min;preamble:1s;preamble:10min;preamble:10min;preamble:3674s;preamble:2292s;preamble:1396s;preamble:1396s;preamble:10min;preamble:632s;preamble:632s;preamble:1683s;preamble:10min;preamble:421s;preamble:59s;preamble:annual,adjust;iteratively;occupancy;profile;uncertainty;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.apenergy.2021.117227.json,building_model,whitebox;greybox;blackbox,black-box:1.50;black-box models:0.75;control-oriented:1.50;extrapolation:0.75;grey-box:1.50;matlab:0.75;physics-based:1.50;physics-based models:1.50;pure:0.75;validated:0.75;appl:0.75;combined:0.75;describe:0.75;eng:0.75;filter:1.50;grey-box models:0.75;kalman:1.50;low-order:0.75;advanced:0.75;ann:0.75;data-driven:0.75;forecasting:0.75;national:0.75,greybox,black-box;state-space;state-space model;thermal dynamics;model identification;state-space models;forecasting;describe;thermal model;data-driven;simplified,NM,NM,NM,NM,NM,NM,optimal_control;mathematical_programming,cost;demand_response;iaq_infection;carbon;comfort,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:10S;preamble:34S;preamble:385S;preamble:572S;preamble:518H;preamble:22S;preamble:103H;preamble:24h;preamble:12h;preamble:30min;preamble:30min;preamble:12h;preamble:36h;preamble:10S;preamble:34S;preamble:385S;preamble:572S;preamble:518H;preamble:22S;preamble:103H;preamble:hourly;preamble:daily;preamble:annual,adjust;get;management;occupancy;profile;programmed;real-time;schedule;scheduled;setpoints;stochastic;updated;updating,electric_load;electric_use;internal_gains;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
